"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Global and overview maps","mmu01240","Biosynthesis of cofactors","51/2756","101/4955",0.504950495049505,0.907848223138714,-1.04741673281694,0.874484320996879,0.999999981436611,0.876678483494359,"Ak1/Ugt1a7c/Bcat2/Dhrs3/Cad/Gch1/Mocs2/Ctps2/Spr/Umps/Aldh3a2/Mthfd1l/Pts/Alad/Mthfd2/Shmt2/Mocs1/Rfk/Naprt/Gclm/Nfs1/Akr1a1/Mmab/Ppcdc/Rdh12/Cox10/Coq5/Ppox/Ugp2/Lias/Pdxk/Bcat1/Tdo2/Mat1a/Ak7/Gusb/Cmpk1/Nadk/Fpgs/Ak6/Mpi/Mthfd1/Cpox/Alas2/Pdxp/Kynu/Nme4/Ugdh/Nme7/Coq4/Nme6",51
"Metabolism","Metabolism of cofactors and vitamins","mmu00860","Porphyrin metabolism","12/2756","26/4955",0.461538461538462,0.829797923411857,-0.974040718692041,0.879126178753571,0.999999981436611,0.876678483494359,"Ugt1a7c/Fxn/Alad/Ftl1/Mmab/Blvra/Cox10/Fth1/Ppox/Gusb/Cpox/Alas2",12
"Metabolism","Nucleotide metabolism","mmu00240","Pyrimidine metabolism","14/2756","30/4955",0.466666666666667,0.839017900338655,-0.990011160619002,0.879607279566818,0.999999981436611,0.876678483494359,"Hddc2/Upp1/Cad/Ctps2/Umps/Nt5m/Dctpp1/Nt5c2/Rrm2b/Entpd3/Cmpk1/Nme4/Nme7/Nme6",14
"Metabolism","Lipid metabolism","mmu00565","Ether lipid metabolism","15/2756","32/4955",0.46875,0.842763515965167,-0.998891662815265,0.880219254530095,0.999999981436611,0.876678483494359,"Pla2g12a/Tmem86a/Plpp1/Agps/Pafah1b1/Lpcat4/Gal3st1/Pafah1b3/Gdpd1/Pld4/Pla2g4f/Tmem86b/Pld1/Chpt1/Plb1",15
"Metabolism","Carbohydrate metabolism","mmu00040","Pentose and glucuronate interconversions","9/2756","20/4955",0.45,0.80905297532656,-0.957831924574887,0.881375676674495,0.999999981436611,0.876678483494359,"Ugt1a7c/Dcxr/Akr1b8/Akr1a1/Ugp2/Akr1b10/Gusb/Ugdh/Cryl1",9
"Metabolism","Lipid metabolism","mmu01040","Biosynthesis of unsaturated fatty acids","9/2756","20/4955",0.45,0.80905297532656,-0.957831924574887,0.881375676674495,0.999999981436611,0.876678483494359,"Hsd17b12/Acaa1b/Hacd1/Hacd4/Scd1/Hsd17b4/Elovl7/Fads1/Scp2",9
"Human Diseases","Endocrine and metabolic disease","mmu04940","Type I diabetes mellitus","18/2756","38/4955",0.473684210526316,0.851634710870063,-1.02772990647719,0.883029384103406,0.999999981436611,0.876678483494359,"Hspd1/Il1b/H2-K1/H2-DMb1/H2-Q7/H2-Q6/H2-Ob/H2-Q1/H2-D1/Ifng/H2-M3/H2-Q2/Lta/H2-T23/H2-DMa/H2-Eb2/Gzmb/Il12a",18
"Metabolism","Carbohydrate metabolism","mmu00010","Glycolysis / Gluconeogenesis","19/2756","40/4955",0.475,0.854000362844702,-1.03782709327907,0.88419449245261,0.999999981436611,0.876678483494359,"Eno3/Pfkm/Bpgm/Gpi1/Aldoa/Tpi1/Aldh3b1/Aldh3a2/Eno1b/Akr1a1/Pgam1/Aldoc/Dlat/Hkdc1/Aldh3b2/Gapdh/Hk2/Ldha/Aldob",19
"Human Diseases","Cancer: overview","mmu05207","Chemical carcinogenesis - receptor activation","66/2756","130/4955",0.507692307692308,0.912777715753042,-1.12812043583163,0.888107740408934,0.999999981436611,0.876678483494359,"Hsp90aa1/Adcy4/Gstm1/Hsp90ab1/Mapk3/Rps6ka3/Fos/Rps6ka2/Adcy3/Jak2/Paqr7/Ugt1a7c/Adcy7/Gnai3/Adcy9/Akt3/Cacna1d/Jun/Hras/Fgf2/Ephx2/Gsta3/Prkaca/Mtor/Map2k2/Pik3r2/Gsto1/Kpna1/Creb5/Rxrg/Gstm2/Kpnb1/Cacna1c/Esr1/Creb1/Kpna2/Gnai1/Gstt3/Klf5/Rps6kb2/Jag1/Rps6ka1/Chrna7/Adcy6/Rxrb/Adcy1/Mgst2/Fgf16/Gnas/Gstm7/Creb3l1/Stat3/Gstm4/Ahr/Ar/Klf4/Sos1/Vegfa/Kpna6/Birc5/Gsta2/Cyp3a13/Ephx1/Arrb2/Stat5b/Atf2",66
"Environmental Information Processing","Signal transduction","mmu04392","Hippo signaling pathway - multiple species","6/2756","14/4955",0.428571428571429,0.770526643168153,-0.96248474022466,0.890672821894932,0.999999981436611,0.876678483494359,"Rassf6/Dchs1/Rassf1/Tead2/Mob1b/Pak1",6
"Genetic Information Processing","Replication and repair","mmu03450","Non-homologous end-joining","4/2756","10/4955",0.4,0.719158200290276,-0.995138646553408,0.905255564831807,0.999999981436611,0.876678483494359,"Dclre1c/Xrcc6/Polm/Poll",4
"Metabolism","Metabolism of cofactors and vitamins","mmu00760","Nicotinate and nicotinamide metabolism","13/2756","29/4955",0.448275862068966,0.805953155497723,-1.17317654888771,0.912777896766038,0.999999981436611,0.876678483494359,"Aox3/Bst1/Nt5m/Nnmt/Nt5c2/Naprt/Sirt5/Nampt/Sirt7/Sirt6/Nadk/Sarm1/Art2b",13
"Metabolism","Amino acid metabolism","mmu00250","Alanine, aspartate and glutamate metabolism","12/2756","27/4955",0.444444444444444,0.799064666989195,-1.17194663542818,0.91365132542101,0.999999981436611,0.876678483494359,"Asns/Cad/Gfpt1/Gpt/Gpt2/Aldh5a1/Glul/Asrgl1/Asl/Nit2/Got1l1/Rimklb",12
"Environmental Information Processing","Signal transduction","mmu04071","Sphingolipid signaling pathway","43/2756","88/4955",0.488636363636364,0.87851711967278,-1.28715466903111,0.918199865727206,0.999999981436611,0.876678483494359,"Mapk3/Gnai3/Asah2/Plcb1/Ormdl3/Akt3/Rhoa/Hras/Ppp2r5e/Rock2/Bax/Map2k2/Pik3r2/Acer2/Sgpp2/Rac2/Rac1/S1pr1/Asah1/Ctsd/Ppp2r3d/Rock1/Mapk13/Ppp2ca/Gnai1/Ormdl2/Tradd/Nsmaf/Mapk9/Plcb3/S1pr4/Smpd2/Sgms1/Adora1/Rac3/Ppp2r2c/Pld1/Sptssa/Gnaq/Ppp2r5b/Plcb2/Prkce/Nos3",43
"Human Diseases","Cancer: specific types","mmu05226","Gastric cancer","46/2756","94/4955",0.48936170212766,0.879821202482784,-1.31684289108396,0.922077921366867,0.999999981436611,0.876678483494359,"Mapk3/Hgf/Gadd45b/Ctnnb1/Frat2/Smad4/Gadd45g/Polk/Akt3/Smad2/Tgfbr2/Lrp5/Hras/Fgf2/Bax/Erbb2/Mtor/Map2k2/Pik3r2/Fzd7/Araf/Braf/Rxrg/Wnt9a/Fzd2/Fzd5/Tgfbr1/Wnt7a/Cdkn2b/Rps6kb2/Wnt4/Axin2/Apc/Ccne2/Rxrb/Fzd4/Lef1/Shc1/Fzd6/Fgf16/Tcf7/Fzd8/Tcf7l2/Sos1/Jup/Wnt11",46
"Metabolism","Glycan biosynthesis and metabolism","mmu00515","Mannose type O-glycan biosynthesis","6/2756","15/4955",0.4,0.719158200290276,-1.219407594738,0.930231265193327,0.999999981436611,0.876678483494359,"B4galt3/Large1/B4galt1/B4galt2/Pomt2/Pomt1",6
"Metabolism","Lipid metabolism","mmu00561","Glycerolipid metabolism","16/2756","36/4955",0.444444444444444,0.799064666989195,-1.35448482304654,0.935660479793702,0.999999981436611,0.876678483494359,"Gpam/Dgkq/Plpp1/Gla/Gpat3/Dgkz/Aldh3a2/Akr1b8/Akr1a1/Lclat1/Dgka/Akr1b10/Mboat1/Dgke/Lipf/Dgkh",16
"Metabolism","Lipid metabolism","mmu00071","Fatty acid degradation","15/2756","34/4955",0.441176470588235,0.793189191496628,-1.35453740222014,0.936273702056641,0.999999981436611,0.876678483494359,"Acaa1b/Hadh/Cyp2u1/Eci2/Acsl4/Hadhb/Aldh3a2/Echs1/Cyp4a32/Cyp4a12b/Cpt1a/Acsl5/Acsbg1/Acat1/Acads",15
"Metabolism","Carbohydrate metabolism","mmu00620","Pyruvate metabolism","13/2756","30/4955",0.433333333333333,0.779088050314465,-1.35856903446327,0.938143662859559,0.999999981436611,0.876678483494359,"Acyp2/Hagh/Mdh1/Acaca/Aldh3a2/Me2/Akr1a1/Mdh2/Me3/Dlat/Pcx/Acat1/Ldha",13
"Metabolism","Metabolism of cofactors and vitamins","mmu00730","Thiamine metabolism","4/2756","11/4955",0.363636363636364,0.653780182082069,-1.28680881784482,0.944170927843474,0.999999981436611,0.876678483494359,"Ak1/Nfs1/Ak7/Ntpcr",4
NA,NA,"mmu04519","Cadherin signaling","123/2756","242/4955",0.508264462809917,0.91380639086471,-1.53900142596259,0.945506924931076,0.999999981436611,0.876678483494359,"Rras/Mapk3/Des/Krt83/Brk1/Ctnnb1/Pcdh12/Pcdhac2/Actn4/Myo1f/Pcdhgb6/Atn1/Psenen/Actr2/Pcdhga7/Psen2/Rhoa/Arpc5l/Cdh19/Dchs1/Fat3/Actg1/Lrp5/Cyfip1/Hras/Erbin/Actr3/Arpc1a/Prickle2/Rock2/Gabra3/Krt79/Tjp1/Vangl2/Erbb2/Map2k2/Ywhae/Fzd7/Pcdh17/Prickle1/Rac2/Rac1/Wnt9a/Mpdz/Pcdhga8/Cib2/Cyfip2/Arpc5/Fat2/Tead2/Fzd2/Ppp1ca/Pcdhgb1/Rock1/Map2k3/Mapk13/Gabrp/Fzd5/Vav3/Tmc7/Pcdhb21/Vav2/Cdh11/Amotl1/Wnt7a/Scn4b/Rere/Ywhag/Cdh2/Wnt4/Fat1/Axin2/Mob1b/Gabre/Cdh5/Pcdhga4/Apc/Dsc2/Fzd4/Mapk9/Lef1/Psen1/Fzd6/Aph1c/Krt10/Tcf7/Ryk/Amotl2/Pcdh1/Ctnnd2/Aph1a/Kdr/Fzd8/Tcf7l2/Krt19/Actr3b/Pcdhga9/Nckap1/Flt4/Adam10/Crebbp/Krt5/Krt23/Rac3/Taok3/Pcdhga3/Pcdhb3/Pcdhb17/Pcdhb15/Taok1/Vasp/Cdh13/Cdc42/Ppp1cb/Pcdhb4/Fgfr1/Pcdhb11/Pcdhgc5/Actb/Mras/Jup/Ywhaz/Wnt11",123
"Metabolism","Amino acid metabolism","mmu00350","Tyrosine metabolism","9/2756","22/4955",0.409090909090909,0.735502704842328,-1.39181659656887,0.945612437416917,0.999999981436611,0.876678483494359,"Aox3/Mif/Pnmt/Aldh3b1/Maoa/Aldh3b2/Fah/Ddc/Got1l1",9
"Metabolism","Carbohydrate metabolism","mmu00650","Butanoate metabolism","7/2756","18/4955",0.388888888888889,0.699181583615546,-1.4312453959825,0.952205108590993,0.999999981436611,0.876678483494359,"Hmgcs2/Hadh/Echs1/Bdh1/Aldh5a1/Acat1/Acads",7
"Organismal Systems","Sensory system","mmu04744","Phototransduction","7/2756","18/4955",0.388888888888889,0.699181583615546,-1.4312453959825,0.952205108590993,0.999999981436611,0.876678483494359,"Calml3/Calml4/Calm1/Gnat1/Gnb1/Calm3/Calm2",7
"Metabolism","Xenobiotics biodegradation and metabolism","mmu00982","Drug metabolism - cytochrome P450","18/2756","41/4955",0.439024390243902,0.789319975928351,-1.51636134420489,0.952528850390654,0.999999981436611,0.876678483494359,"Aox3/Gstm1/Ugt1a7c/Gstk1/Gsta3/Gsto1/Aldh3b1/Gstm2/Gstt3/Fmo6/Cyp2e1/Fmo4/Maoa/Mgst2/Gstm7/Aldh3b2/Gstm4/Gsta2",18
"Metabolism","Xenobiotics biodegradation and metabolism","mmu00980","Metabolism of xenobiotics by cytochrome P450","17/2756","39/4955",0.435897435897436,0.783698038777865,-1.51807006587407,0.953088373090987,0.999999981436611,0.876678483494359,"Gstm1/Ugt1a7c/Gstk1/Cbr2/Gsta3/Gsto1/Aldh3b1/Gstm2/Gstt3/Cyp2e1/Cbr1/Mgst2/Gstm7/Aldh3b2/Gstm4/Gsta2/Ephx1",17
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","16/2756","37/4955",0.432432432432432,0.777468324638136,-1.52090970264381,0.953783963573562,0.999999981436611,0.876678483494359,"Fosb/Gnai3/Jun/Cdk5/Prkaca/Creb5/Creb1/Gnai1/Grin1/Dlg4/Maoa/Gnas/Creb3l1/Ddc/Gpsm1/Atf2",16
"Metabolism","Amino acid metabolism","mmu00280","Valine, leucine and isoleucine degradation","15/2756","35/4955",0.428571428571429,0.770526643168153,-1.52506632872412,0.954633054188446,0.999999981436611,0.876678483494359,"Aox3/Mcee/Hmgcs2/Ivd/Bckdhb/Acaa1b/Bcat2/Hadh/Hadhb/Aldh3a2/Echs1/Bckdha/Bcat1/Acat1/Acads",15
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","15/2756","35/4955",0.428571428571429,0.770526643168153,-1.52506632872412,0.954633054188446,0.999999981436611,0.876678483494359,"Socs3/Mapk3/Slc2a4/Cacna1d/Kcnj11/Mtor/Pik3r2/Socs4/Irs1/Cacna1c/Mapk9/Hkdc1/Hk2/Mafa/Prkce",15
"Metabolism","Amino acid metabolism","mmu00380","Tryptophan metabolism","13/2756","31/4955",0.419354838709677,0.753956177723676,-1.53829377642741,0.956873984895452,0.999999981436611,0.876678483494359,"Aox3/Hadh/Aldh3a2/Aoc1/Echs1/Cat/Inmt/Maoa/Tdo2/Ddc/Acat1/Kyat3/Kynu",13
NA,NA,"mmu04081","Hormone signaling","56/2756","117/4955",0.478632478632479,0.860531179834518,-1.70900022120072,0.963956335562472,0.999999981436611,0.876678483494359,"Adcy4/Lepr/Glp1r/Adcy3/Agt/Jak2/Penk/Smad4/Adcy7/Gnai3/Plcb1/Adcy9/Cckar/Pth1r/Rhoa/Prkaca/Gngt2/Vipr2/Gng11/Pik3r2/Stk11/Npr1/Adra1a/Irs1/Esr1/Agtr1a/Bmpr1b/Lhb/Gnai1/Gna14/Epor/Adcy6/Calca/Gnb5/Gnb1/Hamp/Adcy1/Plcb3/Gnas/Gna11/Adra2a/Adra1b/Ghr/Stat3/Slc16a10/Rapgef3/Gnao1/Tshb/Itgb3/Gnaq/Adipor2/Agtr1b/Adipor1/Stat5b/Gna15/Plcb2",56
"Genetic Information Processing","Transcription","mmu03022","Basal transcription factors","9/2756","23/4955",0.391304347826087,0.703524326370922,-1.59531497404358,0.964277110044826,0.999999981436611,0.876678483494359,"Taf4b/Taf10/Taf7/Taf4/Taf15/Taf6/Taf11/Gtf2b/Gtf2a1",9
"Organismal Systems","Digestive system","mmu04972","Pancreatic secretion","35/2756","76/4955",0.460526315789474,0.827978191123673,-1.69172547911597,0.964309741929686,0.999999981436611,0.876678483494359,"Pla2g12a/Adcy4/Adcy3/Bst1/Adcy7/Plcb1/Adcy9/Cckar/Atp1a2/Atp1a3/Atp1b1/Rhoa/Rap1b/Tpcn2/Atp2b1/Rac1/Cftr/Amy1/Atp1b2/Atp2a3/Adcy6/Adcy1/Plcb3/Gnas/Car2/Ryr2/Cpb1/Itpr2/Clca3a1/Atp1a1/Slc4a4/Slc26a3/Gnaq/Plcb2/Clca1",35
"Organismal Systems","Nervous system","mmu04726","Serotonergic synapse","37/2756","80/4955",0.4625,0.831526669085631,-1.70056735941168,0.964773577977907,0.999999981436611,0.876678483494359,"Ptgs2/App/Mapk3/Alox5/Gnai3/Plcb1/Dusp1/Cacna1d/Hras/Prkaca/Gngt2/Gng11/Cyp2j9/Araf/Braf/Casp3/Alox15/Cacna1c/Gnai1/Kcnj3/Gnb5/Gnb1/Cyp2j6/Maoa/Htr2c/Plcb3/Gnas/Itpr2/Htr7/Rapgef3/Ddc/Gnao1/Pla2g4f/Cyp2d22/Gnaq/Kcnd2/Plcb2",37
"Cellular Processes","Cell growth and death","mmu04110","Cell cycle","48/2756","102/4955",0.470588235294118,0.846068470929736,-1.75843984794039,0.968133863123093,0.999999981436611,0.876678483494359,"Pttg1/Gadd45b/Rbx1/Smad4/Gadd45g/Atrx/Bub1/Mdm2/Smad2/Pds5b/Fzr1/Nipbl/Cdc27/Ppp2r5e/Atr/Orc4/Ywhae/Cdkn1c/Cdkn2c/Stag2/Orc3/Mcm6/Cdc23/Pds5a/Anapc16/Anapc2/Cdkn2d/Ppp2ca/Bub1b/Rbl2/Cdk4/Stag1/Ywhag/Cdkn2b/Mad2l1bp/Ccne2/Knl1/Esco2/Anapc4/Cdc16/Crebbp/Mad2l2/Cul1/Mau2/Cdk6/Ppp2r5b/Hdac1/Ywhaz",48
"Organismal Systems","Endocrine system","mmu03320","PPAR signaling pathway","24/2756","55/4955",0.436363636363636,0.784536218498483,-1.79871590739104,0.973167423794518,0.999999981436611,0.876678483494359,"Pltp/Dbi/Fabp3/Hmgcs2/Cd36/Acaa1b/Acsl4/Scd1/Rxrg/Sorbs1/Cyp4a32/Cyp4a12b/Plin4/Cpt1a/Acsl5/Me3/Acsbg1/Plin2/Rxrb/Cyp8b1/Acox2/Plin5/Apoa2/Scp2",24
"Organismal Systems","Endocrine system","mmu04917","Prolactin signaling pathway","18/2756","43/4955",0.418604651162791,0.752607418908428,-1.82388190003887,0.975731912831263,0.999999981436611,0.876678483494359,"Socs3/Mapk3/Fos/Jak2/Galt/Akt3/Hras/Map2k2/Pik3r2/Socs4/Esr1/Mapk13/Lhb/Mapk9/Shc1/Stat3/Sos1/Stat5b",18
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","5/2756","15/4955",0.333333333333333,0.599298500241896,-1.7398352116137,0.977468446667418,0.999999981436611,0.876678483494359,"Il1b/Shmt2/Fpgs/Mthfr/Abcc5",5
"Organismal Systems","Digestive system","mmu04977","Vitamin digestion and absorption","8/2756","22/4955",0.363636363636364,0.653780182082069,-1.82185034577376,0.979117834095765,0.999999981436611,0.876678483494359,"Lmbrd1/Lrat/Abcd4/Slc19a3/Apob/Slc23a1/Plb1/Rbp2",8
"Organismal Systems","Digestive system","mmu04976","Bile secretion","22/2756","52/4955",0.423076923076923,0.760648096460869,-1.94228342487146,0.98107731718383,0.999999981436611,0.876678483494359,"Adcy4/Adcy3/Ugt1a7c/Adcy7/Adcy9/Atp1a2/Atp1a3/Atp1b1/Prkaca/Hmgcr/Cftr/Atp1b2/Adcy6/Aqp1/Adcy1/Ldlr/Gnas/Car2/Slco1b2/Atp1a1/Slc4a4/Ephx1",22
"Metabolism","Metabolism of other amino acids","mmu00410","beta-Alanine metabolism","7/2756","20/4955",0.35,0.629263425253991,-1.85969552291571,0.981512633219035,0.999999981436611,0.876678483494359,"Aldh3b1/Aldh3a2/Echs1/Mlycd/Aldh3b2/Acads/Cndp2",7
"Metabolism","Metabolism of cofactors and vitamins","mmu00770","Pantothenate and CoA biosynthesis","4/2756","13/4955",0.307692307692308,0.553198615607905,-1.8056759296365,0.981915731834925,0.999999981436611,0.876678483494359,"Bcat2/Aldh3a2/Ppcdc/Bcat1",4
"Genetic Information Processing","Information processing in viruses","mmu03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus","4/2756","13/4955",0.307692307692308,0.553198615607905,-1.8056759296365,0.981915731834925,0.999999981436611,0.876678483494359,"Ncam1/Npc1/Cd209a/Chrna1",4
"Human Diseases","Cancer: overview","mmu05204","Chemical carcinogenesis - DNA adducts","16/2756","40/4955",0.4,0.719158200290276,-1.99634214401491,0.98425924293721,0.999999981436611,0.876678483494359,"Ptgs2/Gstm1/Ugt1a7c/Gstk1/Gsta3/Gsto1/Gstm2/Gstt3/Cyp2e1/Cbr1/Mgst2/Gstm7/Gstm4/Gsta2/Cyp3a13/Ephx1",16
"Metabolism","Carbohydrate metabolism","mmu00630","Glyoxylate and dicarboxylate metabolism","8/2756","23/4955",0.347826086956522,0.625354956774153,-2.01593891361608,0.987032886922933,0.999999981436611,0.876678483494359,"Mcee/Mdh1/Cs/Shmt2/Cat/Mdh2/Glul/Acat1",8
"Metabolism","Metabolism of other amino acids","mmu00430","Taurine and hypotaurine metabolism","4/2756","14/4955",0.285714285714286,0.513684428778768,-2.03976323306703,0.98999293676514,0.999999981436611,0.876678483494359,"Cdo1/Fmo6/Fmo4/Ggt5",4
"Organismal Systems","Sensory system","mmu04742","Taste transduction","13/2756","35/4955",0.371428571428571,0.667789757412399,-2.20784958228889,0.991235908761596,0.999999981436611,0.876678483494359,"Adcy4/Scn3a/Plcb1/Gabra3/Prkaca/Entpd2/Gabbr1/Cacna1c/Adcy6/Plcb3/Scnn1g/Pde1a/Plcb2",13
"Metabolism","Lipid metabolism","mmu00590","Arachidonic acid metabolism","22/2756","55/4955",0.4,0.719158200290276,-2.34449896441019,0.993327114943058,0.999999981436611,0.876678483494359,"Ptgs2/Pla2g12a/Gpx4/Alox5/Cbr2/Ephx2/Cyp2u1/Cyp2j9/Alox15/Cyp4a32/Cyp4a12b/Hpgd/Ptgds/Cyp2e1/Cyp2j6/Cbr1/Ptges2/Ptgr2/Ptgis/Ggt5/Pla2g4f/Plb1",22
"Metabolism","Xenobiotics biodegradation and metabolism","mmu00983","Drug metabolism - other enzymes","21/2756","53/4955",0.39622641509434,0.712373688966783,-2.35659464049846,0.993599959939632,0.999999981436611,0.876678483494359,"Gstm1/Ugt1a7c/Ces1d/Upp1/Gsta3/Umps/Gsto1/Gstm2/Rrm2b/Ces1g/Gstt3/Cyp2e1/Mgst2/Gstm7/Gusb/Cmpk1/Gstm4/Gsta2/Nme4/Nme7/Nme6",21
"Metabolism","Carbohydrate metabolism","mmu00053","Ascorbate and aldarate metabolism","6/2756","21/4955",0.285714285714286,0.513684428778768,-2.49996105519457,0.996910264068746,0.999999981436611,0.876678483494359,"Ugt1a7c/Hsd17b14/Aldh3a2/Akr1a1/Gusb/Ugdh",6
NA,NA,"mmu04082","Neuroactive ligand signaling","51/2756","119/4955",0.428571428571429,0.770526643168153,-2.8364007817064,0.998248223757721,0.999999981436611,0.876678483494359,"Adcy4/Adcy3/Penk/Slc1a3/Adcy7/Gnai3/Plcb1/Adcy9/Slc6a2/Gnal/Gria1/Gabra3/Prkaca/Gngt2/Gng11/Gabbr1/Adra1a/Ogfr/Grik5/Adora2b/Glrb/Slc6a9/P2ry12/Agrp/Gabrp/Gnai1/Grin1/P2ry2/Hrh2/P2rx4/P2ry14/Chrna7/Adcy6/Gabre/Gnb5/Gnb1/Adcy1/Htr2c/Plcb3/Gnas/Gna11/Adra2a/Adra1b/Chrm2/Htr7/Adora1/Gnao1/Slc17a9/Slc6a13/Gnaq/Plcb2",51
"Genetic Information Processing","Translation","mmu00970","Aminoacyl-tRNA biosynthesis","8/2756","28/4955",0.285714285714286,0.513684428778768,-2.88875628223719,0.999028086389203,0.999999981436611,0.876678483494359,"Pstk/Sepsecs/Iars2/Mars2/Gatb/Tars2/Wars2/Dars2",8
"Human Diseases","Endocrine and metabolic disease","mmu04950","Maturity onset diabetes of the young","4/2756","18/4955",0.222222222222222,0.399532333494598,-2.85692808788626,0.999181664428688,0.999999981436611,0.876678483494359,"Hes1/Hhex/Mafa/Pax6",4
"Metabolism","Lipid metabolism","mmu00592","alpha-Linolenic acid metabolism","4/2756","19/4955",0.210526315789474,0.37850431594225,-3.038311763341,0.999573978284339,0.999999981436611,0.876678483494359,"Pla2g12a/Acaa1b/Pla2g4f/Plb1",4
"Genetic Information Processing","Transcription","mmu03040","Spliceosome","51/2756","124/4955",0.411290322580645,0.739457020459759,-3.28909708078273,0.999623616708885,0.999999981436611,0.876678483494359,"Hspa8/Dhx15/Sf3b1/Snrnp200/Rp9/Snrnp27/Magohb/Prpf40a/Phf5a/Zmat2/Snrpc/Snrpd3/Syf2/Lsm7/Rbm8a/Srsf5/Magoh/Snrpb/Ddx5/Ppie/Sf3a2/Snrpa/Fus/Eif4a3/Slu7/Bcas2/Snu13/Acin1/Ddx23/Prpf40b/Tra2a/Srsf4/Thoc7/Sart1/Hnrnpc/U2surp/Bud31/Lsm8/Prpf6/Ddx46/Plrg1/Prpf38b/Thoc2/Lsm2/Snrpb2/Ppil1/Hnrnpk/Usp39/Puf60/Ncbp1/Dhx8",51
"Metabolism","Lipid metabolism","mmu00591","Linoleic acid metabolism","8/2756","31/4955",0.258064516129032,0.463973032445339,-3.35130116480042,0.999820114578224,0.999999981436611,0.876678483494359,"Pla2g12a/Cyp2j9/Alox15/Cyp2e1/Cyp2j6/Pla2g4f/Cyp3a13/Plb1",8
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","26/2756","75/4955",0.346666666666667,0.623270440251572,-3.68006434123696,0.999926415326398,0.999999981436611,0.876678483494359,"Hc/C1rb/Itgb2/Fpr1/Icam1/H2-DMb1/Itgam/Selp/Ptafr/C3/C1qa/Fpr2/Itgal/C4b/C5ar1/C1s1/H2-Ob/C2/C1s2/Krt10/Krt19/Krt23/H2-DMa/H2-Eb2/Fgg/Cfi",26
"Human Diseases","Substance dependence","mmu05033","Nicotine addiction","6/2756","28/4955",0.214285714285714,0.385263321584076,-3.65158869422212,0.999954296109772,0.999999981436611,0.876678483494359,"Gria1/Gabra3/Gabrp/Grin1/Chrna7/Gabre",6
"Organismal Systems","Digestive system","mmu04975","Fat digestion and absorption","7/2756","31/4955",0.225806451612903,0.405976403389672,-3.71390264247502,0.999961927623955,0.999999981436611,0.876678483494359,"Pla2g12a/Cd36/Plpp1/Mttp/Lipf/Apob/Acat1",7
NA,NA,"mmu04382","Cornified envelope formation","53/2756","142/4955",0.373239436619718,0.671045503791983,-4.45222456173549,0.999997030466797,0.999999981436611,0.876678483494359,"S100a13/Krt83/S100a6/S100a1/Col4a3/Abhd5/Col4a1/Cldn15/Prss8/S100a8/Ocln/S100a14/Lama3/Lamc2/Ppp2r5e/Ephx2/Col4a5/Krt79/Tjp1/Dst/Padi2/Sprr1a/Lamb3/Ppp2r3d/Ppp2ca/Tchh/Cldn5/S100a11/Cldn4/Cldn3/Capn1/Plec/Ppl/Krt10/Kdsr/S100a3/Col4a6/Krt19/Cldn10/Krt5/Krt23/Ppp2r2c/Ivl/Itgb4/Col7a1/Ppp2r5b/Gba2/Col4a4/Col4a2/Cldn18/Cldn11/Jup/Cldn8",53
"Metabolism","Lipid metabolism","mmu00140","Steroid hormone biosynthesis","9/2756","43/4955",0.209302325581395,0.376303709454214,-4.5981507223403,0.999999350942322,0.999999981436611,0.876678483494359,"Hsd17b12/Dhrs9/Ugt1a7c/Dhrs11/Cyp2e1/Cyp2d22/Cyp3a13/Srd5a1/Hsd17b11",9
"Metabolism","Metabolism of cofactors and vitamins","mmu00830","Retinol metabolism","12/2756","51/4955",0.235294117647059,0.423034235464868,-4.63622916358435,0.999999353110028,0.999999981436611,0.876678483494359,"Aox3/Dhrs9/Ugt1a7c/Cyp2a5/Dhrs3/Aldh1a7/Cyp4a32/Cyp4a12b/Lrat/Aldh1a1/Rdh12/Cyp3a13",12
